id,DATEREMISEJ1,DATERECJ1,DATEREMISEJ2,DATERECJ2,J1,N1,J2,N2,time_firstcapture,time_secondcapture,time_total,time_J1,time_N1,time_J2,wardType,newID
016-0179-C-F,2020-06-12T08:45:00Z,2020-06-12T12:35:00Z,NA,NA,2020-06-11T04:45:00Z,2020-06-11T17:10:00Z,2020-06-12T04:45:00Z,2020-06-12T17:10:00Z,230,0,230,0,0,230,Adult emergency,Adult emergency #1
016-0180-C-M,2020-06-12T09:43:00Z,2020-06-12T14:52:00Z,NA,NA,2020-06-11T04:45:00Z,2020-06-11T17:10:00Z,2020-06-12T04:45:00Z,2020-06-12T17:10:00Z,309,0,309,0,0,309,Adult emergency,Adult emergency #1
016-0182-M-M,2020-06-12T09:51:00Z,2020-06-12T15:29:00Z,NA,NA,2020-06-11T04:45:00Z,2020-06-11T17:10:00Z,2020-06-12T04:45:00Z,2020-06-12T17:10:00Z,338,0,338,0,0,338,Adult emergency,Adult emergency #1
016-0189-G-M,2020-06-12T10:55:00Z,2020-06-12T15:00:40Z,NA,NA,2020-06-11T04:45:00Z,2020-06-11T17:10:00Z,2020-06-12T04:45:00Z,2020-06-12T17:10:00Z,245.66666666666663,0,245.66666666666663,0,0,245.66666666666663,Adult emergency,Adult emergency #1
016-0193-D-C,2020-06-12T12:59:00Z,2020-06-12T16:41:00Z,NA,NA,2020-06-11T04:45:00Z,2020-06-11T17:10:00Z,2020-06-12T04:45:00Z,2020-06-12T17:10:00Z,222,0,222,0,0,222,Adult emergency,Adult emergency #1
016-0194-S-B,2020-06-12T13:17:00Z,2020-06-12T14:47:20Z,NA,NA,2020-06-11T04:45:00Z,2020-06-11T17:10:00Z,2020-06-12T04:45:00Z,2020-06-12T17:10:00Z,90.33333333333331,0,90.33333333333331,0,0,90.33333333333331,Adult emergency,Adult emergency #1
016-0195-C-F,2020-06-12T13:42:00Z,2020-06-12T14:31:40Z,NA,NA,2020-06-11T04:45:00Z,2020-06-11T17:10:00Z,2020-06-12T04:45:00Z,2020-06-12T17:10:00Z,49.666666666666664,0,49.666666666666664,0,0,49.666666666666664,Adult emergency,Adult emergency #1
016-0198-S-J,2020-06-12T13:40:00Z,2020-06-12T14:41:20Z,NA,NA,2020-06-11T04:45:00Z,2020-06-11T17:10:00Z,2020-06-12T04:45:00Z,2020-06-12T17:10:00Z,61.333333333333336,0,61.333333333333336,0,0,61.333333333333336,Adult emergency,Adult emergency #1
016-0199-P-V,2020-06-12T14:35:00Z,2020-06-12T16:33:00Z,NA,NA,2020-06-11T04:45:00Z,2020-06-11T17:10:00Z,2020-06-12T04:45:00Z,2020-06-12T17:10:00Z,118,0,118,0,0,118,Adult emergency,Adult emergency #1
019-0006-M-A,2020-06-16T05:17:00Z,2020-06-16T17:33:00Z,2020-06-17T05:17:00Z,2020-06-17T17:35:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,736,738,1474,718,18,718,Surgical ICU,Surgical ICU
019-0007-M-A,2020-06-16T05:18:00Z,2020-06-16T17:37:00Z,2020-06-17T05:14:00Z,2020-06-17T17:45:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,739,751,1490,717,22,721,Surgical ICU,Surgical ICU
019-0008-D-F,2020-06-16T05:18:00Z,2020-06-16T12:29:00Z,2020-06-17T05:18:00Z,2020-06-17T12:34:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,431,436,867,431,0,436,Surgical ICU,Surgical ICU
019-0009-P-C,2020-06-16T05:19:00Z,2020-06-16T17:23:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,724,0,724,716,8,0,Surgical ICU,Surgical ICU
019-0010-D-A,2020-06-16T05:19:00Z,2020-06-16T17:25:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,726,0,726,716,10,0,Surgical ICU,Surgical ICU
019-0011-A-P,2020-06-16T05:10:00Z,2020-06-16T15:42:00Z,2020-06-17T06:57:00Z,2020-06-17T16:29:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,632,572,1204,632,0,572,Surgical ICU,Surgical ICU
019-0013-B-S,2020-06-16T05:16:00Z,2020-06-16T17:34:00Z,2020-06-17T05:32:00Z,2020-06-17T17:31:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,738,719,1457,719,19,703,Surgical ICU,Surgical ICU
019-0014-B-G,2020-06-16T05:18:00Z,2020-06-16T17:29:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,731,0,731,717,14,0,Surgical ICU,Surgical ICU
019-0015-B-S,2020-06-16T05:20:00Z,2020-06-16T17:25:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,725,0,725,715,10,0,Surgical ICU,Surgical ICU
019-0016-S-E,2020-06-16T05:29:00Z,2020-06-16T17:17:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,708,0,708,706,2,0,Surgical ICU,Surgical ICU
019-0017-M-J,2020-06-16T05:30:00Z,2020-06-16T06:10:00Z,2020-06-17T05:31:00Z,2020-06-17T05:56:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,40,25,65,40,0,25,Surgical ICU,Surgical ICU
019-0018-E-D,2020-06-16T05:32:00Z,2020-06-16T17:34:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,722,0,722,703,19,0,Surgical ICU,Surgical ICU
019-0020-R-A,2020-06-16T05:35:00Z,2020-06-16T17:33:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,718,0,718,700,18,0,Surgical ICU,Surgical ICU
019-0021-N-H,2020-06-16T05:35:00Z,2020-06-17T17:42:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,2167,0,2167,700,690,750,Surgical ICU,Surgical ICU
019-0023-C-A,2020-06-16T05:42:00Z,2020-06-16T17:04:00Z,2020-06-17T05:18:00Z,2020-06-17T16:57:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,682,699,1381,682,0,699,Surgical ICU,Surgical ICU
019-0025-M-L,2020-06-16T05:17:00Z,2020-06-16T12:29:00Z,2020-06-17T05:51:00Z,2020-06-17T12:12:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,432,381,813,432,0,381,Surgical ICU,Surgical ICU
019-0027-G-E,2020-06-16T05:19:00Z,2020-06-16T17:15:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,716,0,716,716,0,0,Surgical ICU,Surgical ICU
019-0028-C-C,2020-06-16T05:20:00Z,2020-06-16T17:23:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,723,0,723,715,8,0,Surgical ICU,Surgical ICU
019-0029-B-C,2020-06-16T05:21:00Z,2020-06-16T17:38:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,737,0,737,714,23,0,Surgical ICU,Surgical ICU
019-0030-B-A,2020-06-16T05:30:00Z,2020-06-16T07:54:00Z,2020-06-17T06:42:00Z,2020-06-17T16:30:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,144,588,732,144,0,588,Surgical ICU,Surgical ICU
019-0031-B-A,2020-06-16T05:35:00Z,2020-06-17T12:33:50Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,1858.8333333333333,0,1858.8333333333333,700,690,468.8333333333333,Surgical ICU,Surgical ICU
019-0032-C-H,2020-06-16T05:36:00Z,2020-06-17T12:27:40Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,1851.6666666666667,0,1851.6666666666667,699,690,462.6666666666667,Surgical ICU,Surgical ICU
019-0033-A-F,2020-06-16T05:37:00Z,2020-06-17T14:00:50Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,1943.8333333333333,0,1943.8333333333333,698,690,555.8333333333334,Surgical ICU,Surgical ICU
019-0035-L-B,2020-06-16T05:40:00Z,2020-06-17T12:00:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,1820,0,1820,695,690,435,Surgical ICU,Surgical ICU
019-0036-R-M,2020-06-16T05:41:00Z,2020-06-17T16:12:20Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,2071.3333333333335,0,2071.3333333333335,694,690,687.3333333333334,Surgical ICU,Surgical ICU
019-0037-S-A,2020-06-16T05:43:00Z,2020-06-16T11:25:30Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,342.5,0,342.5,342.5,0,0,Surgical ICU,Surgical ICU
019-0038-P-S,2020-06-16T05:46:00Z,2020-06-16T10:55:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,309,0,309,309,0,0,Surgical ICU,Surgical ICU
019-0039-B-M,2020-06-16T05:49:00Z,2020-06-16T15:30:00Z,2020-06-17T06:42:00Z,2020-06-17T13:20:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,581,398,979,581,0,398,Surgical ICU,Surgical ICU
019-0040-D-B,2020-06-16T05:51:00Z,2020-06-16T14:59:20Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,548.3333333333334,0,548.3333333333334,548.3333333333334,0,0,Surgical ICU,Surgical ICU
019-0041-F-V,2020-06-16T05:54:00Z,2020-06-16T15:35:00Z,2020-06-17T06:44:00Z,2020-06-17T13:59:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,581,435,1016,581,0,435,Surgical ICU,Surgical ICU
019-0042-J-A,2020-06-16T05:55:00Z,2020-06-16T12:25:00Z,2020-06-17T06:44:00Z,2020-06-17T16:42:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,390,598,988,390,0,598,Surgical ICU,Surgical ICU
019-0043-B-L,2020-06-16T05:57:00Z,2020-06-16T13:30:00Z,2020-06-17T06:46:00Z,2020-06-17T13:26:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,453,400,853,453,0,400,Surgical ICU,Surgical ICU
019-0044-F-H,2020-06-16T05:49:00Z,2020-06-17T15:01:40Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,1992.6666666666667,0,1992.6666666666667,686,690,616.6666666666666,Surgical ICU,Surgical ICU
019-0045-D-J,2020-06-16T05:58:00Z,2020-06-16T15:30:00Z,2020-06-17T06:42:00Z,2020-06-17T13:20:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,572,398,970,572,0,398,Surgical ICU,Surgical ICU
019-0046-H-B,2020-06-16T07:00:00Z,2020-06-16T16:07:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,547,0,547,547,0,0,Surgical ICU,Surgical ICU
019-0047-J-C,2020-06-16T05:51:00Z,2020-06-17T16:38:40Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,2087.6666666666665,0,2087.6666666666665,684,690,713.6666666666666,Surgical ICU,Surgical ICU
019-0048-D-A,2020-06-16T07:01:00Z,2020-06-16T15:59:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,538,0,538,538,0,0,Surgical ICU,Surgical ICU
019-0049-T-J,2020-06-16T07:10:00Z,2020-06-17T06:52:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,1422,0,1422,605,690,127,Surgical ICU,Surgical ICU
019-0050-J-F,2020-06-16T07:09:00Z,2020-06-16T16:00:00Z,2020-06-17T06:52:00Z,2020-06-17T16:29:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,531,577,1108,531,0,577,Surgical ICU,Surgical ICU
019-0053-K-V,2020-06-16T07:00:00Z,2020-06-17T06:46:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,1426,0,1426,615,690,121,Surgical ICU,Surgical ICU
019-0054-Z-A,2020-06-16T07:01:00Z,2020-06-16T15:59:00Z,2020-06-17T06:43:00Z,2020-06-17T16:29:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,538,586,1124,538,0,586,Surgical ICU,Surgical ICU
019-0055-P-F,2020-06-16T05:52:00Z,2020-06-16T13:29:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,457,0,457,457,0,0,Surgical ICU,Surgical ICU
019-0056-S-M,2020-06-16T07:01:00Z,2020-06-16T15:59:00Z,2020-06-17T06:43:00Z,2020-06-17T16:30:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,538,587,1125,538,0,587,Surgical ICU,Surgical ICU
019-0057-K-J,2020-06-16T05:53:00Z,2020-06-17T17:15:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,2122,0,2122,682,690,750,Surgical ICU,Surgical ICU
019-0058-P-V,2020-06-16T07:34:00Z,2020-06-16T13:25:00Z,2020-06-17T08:36:00Z,2020-06-17T13:25:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,351,289,640,351,0,289,Surgical ICU,Surgical ICU
019-0060-A-A,2020-06-16T08:13:00Z,2020-06-16T14:48:00Z,2020-06-17T08:27:00Z,2020-06-17T15:04:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,395,397,792,395,0,397,Surgical ICU,Surgical ICU
019-0061-L-T,2020-06-16T05:54:00Z,2020-06-17T16:38:10Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,2084.1666666666665,0,2084.1666666666665,681,690,713.1666666666666,Surgical ICU,Surgical ICU
019-0064-G-A,2020-06-16T06:40:00Z,2020-06-16T13:26:00Z,2020-06-17T06:26:00Z,2020-06-17T13:17:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,406,411,817,406,0,411,Surgical ICU,Surgical ICU
019-0065-B-J,2020-06-16T05:55:00Z,2020-06-17T16:16:40Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,2061.6666666666665,0,2061.6666666666665,680,690,691.6666666666666,Surgical ICU,Surgical ICU
019-0066-P-J,2020-06-16T07:53:00Z,2020-06-16T08:56:00Z,2020-06-16T12:43:00Z,2020-06-16T13:35:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,63,52,115,115,0,0,Surgical ICU,Surgical ICU
019-0067-D-I,2020-06-16T07:50:00Z,2020-06-16T14:34:00Z,2020-06-17T06:58:00Z,2020-06-17T17:14:20Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,404,616.3333333333334,1020.3333333333334,404,0,616.3333333333334,Surgical ICU,Surgical ICU
019-0070-R-R,2020-06-16T11:45:00Z,2020-06-16T16:05:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,260,0,260,260,0,0,Surgical ICU,Surgical ICU
019-0071-M-F,2020-06-16T11:37:00Z,2020-06-16T17:49:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,372,0,372,338,34,0,Surgical ICU,Surgical ICU
019-0074-J-V,2020-06-16T11:39:00Z,2020-06-16T17:39:00Z,2020-06-17T10:39:00Z,2020-06-17T17:23:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,360,404,764,336,24,396,Surgical ICU,Surgical ICU
019-0076-L-M,2020-06-16T11:45:00Z,2020-06-16T16:57:00Z,2020-06-17T12:35:00Z,2020-06-17T12:36:00Z,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,312,1,313,312,0,1,Surgical ICU,Surgical ICU
019-0085-G-M,2020-06-16T17:14:00Z,2020-06-17T05:07:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,713,0,713,1,690,22,Surgical ICU,Surgical ICU
019-0086-G-M,2020-06-16T17:17:00Z,2020-06-17T05:08:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,711,0,711,0,688,23,Surgical ICU,Surgical ICU
019-0087-D-G,2020-06-16T17:13:00Z,2020-06-17T05:08:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,715,0,715,2,690,23,Surgical ICU,Surgical ICU
019-0093-C-J,2020-06-17T05:14:00Z,2020-06-17T17:24:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,730,0,730,0,0,721,Surgical ICU,Surgical ICU
019-0094-F-P,2020-06-17T05:19:00Z,2020-06-17T17:32:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,733,0,733,0,0,716,Surgical ICU,Surgical ICU
019-0095-Y-H,2020-06-16T17:03:00Z,2020-06-17T05:17:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,734,0,734,12,690,32,Surgical ICU,Surgical ICU
019-0096-C-A,2020-06-16T17:07:00Z,2020-06-17T05:30:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,743,0,743,8,690,45,Surgical ICU,Surgical ICU
019-0097-M-M,2020-06-16T17:21:00Z,2020-06-17T05:43:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,742,0,742,0,684,58,Surgical ICU,Surgical ICU
019-0098-B-E,2020-06-16T17:24:00Z,2020-06-17T05:22:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,718,0,718,0,681,37,Surgical ICU,Surgical ICU
019-0099-B-V,2020-06-17T05:32:00Z,2020-06-17T17:29:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,717,0,717,0,0,703,Surgical ICU,Surgical ICU
019-0100-M-K,2020-06-17T05:38:00Z,2020-06-17T17:29:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,711,0,711,0,0,697,Surgical ICU,Surgical ICU
019-0101-B-B,2020-06-17T06:15:00Z,2020-06-17T17:33:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,678,0,678,0,0,660,Surgical ICU,Surgical ICU
019-0102-R-N,2020-06-17T05:35:00Z,2020-06-17T17:33:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,718,0,718,0,0,700,Surgical ICU,Surgical ICU
019-0103-S-C,2020-06-17T05:57:00Z,2020-06-17T17:11:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,674,0,674,0,0,674,Surgical ICU,Surgical ICU
019-0105-Z-C,2020-06-17T06:21:00Z,2020-06-17T13:50:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,449,0,449,0,0,449,Surgical ICU,Surgical ICU
019-0106-T-L,2020-06-17T05:43:00Z,2020-06-17T17:33:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,710,0,710,0,0,692,Surgical ICU,Surgical ICU
019-0107-Z-V,2020-06-17T06:48:00Z,2020-06-17T13:20:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,392,0,392,0,0,392,Surgical ICU,Surgical ICU
019-0108-F-M,2020-06-17T06:49:00Z,2020-06-17T15:42:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,533,0,533,0,0,533,Surgical ICU,Surgical ICU
019-0110-C-F,2020-06-17T06:43:00Z,2020-06-17T16:34:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,591,0,591,0,0,591,Surgical ICU,Surgical ICU
019-0112-B-S,2020-06-17T07:00:00Z,2020-06-17T14:08:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,428,0,428,0,0,428,Surgical ICU,Surgical ICU
002-0161-L-D,2020-05-26T14:23:00Z,2020-05-26T17:35:00Z,NA,NA,2020-05-25T06:00:00Z,2020-05-25T18:00:00Z,2020-05-26T06:00:00Z,2020-05-26T18:00:00Z,192,0,192,0,0,192,Neonatal ICU,Neonatal ICU
019-0113-L-S,2020-06-17T10:14:00Z,2020-06-17T12:00:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,106,0,106,0,0,106,Surgical ICU,Surgical ICU
019-0114-L-C,2020-06-17T10:14:00Z,2020-06-17T12:00:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,106,0,106,0,0,106,Surgical ICU,Surgical ICU
019-0115-M-M,2020-06-17T10:30:00Z,2020-06-17T17:32:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,422,0,422,0,0,405,Surgical ICU,Surgical ICU
019-0122-K-J,2020-06-17T15:16:00Z,2020-06-17T17:38:00Z,NA,NA,2020-06-16T04:45:00Z,2020-06-16T17:15:00Z,2020-06-17T04:45:00Z,2020-06-17T17:15:00Z,142,0,142,0,0,119,Surgical ICU,Surgical ICU
020-0005-S-C,2020-06-18T06:04:00Z,2020-06-18T18:07:00Z,NA,NA,2020-06-18T04:45:00Z,2020-06-18T17:10:00Z,2020-06-19T04:45:00Z,2020-06-19T17:10:00Z,723,0,723,666,57,0,Adult emergency,Adult emergency #2
020-0006-B-C,2020-06-18T06:07:00Z,2020-06-18T16:55:00Z,2020-06-19T05:38:00Z,2020-06-19T16:44:00Z,2020-06-18T04:45:00Z,2020-06-18T17:10:00Z,2020-06-19T04:45:00Z,2020-06-19T17:10:00Z,648,666,1314,648,0,666,Adult emergency,Adult emergency #2
020-0007-J-E,2020-06-18T05:39:00Z,2020-06-18T16:56:00Z,NA,NA,2020-06-18T04:45:00Z,2020-06-18T17:10:00Z,2020-06-19T04:45:00Z,2020-06-19T17:10:00Z,677,0,677,677,0,0,Adult emergency,Adult emergency #2
020-0008-R-I,2020-06-18T06:07:00Z,2020-06-18T17:10:00Z,2020-06-19T05:38:00Z,2020-06-19T12:35:00Z,2020-06-18T04:45:00Z,2020-06-18T17:10:00Z,2020-06-19T04:45:00Z,2020-06-19T17:10:00Z,663,417,1080,663,0,417,Adult emergency,Adult emergency #2
020-0009-D-D,2020-06-18T06:08:00Z,2020-06-18T16:50:00Z,2020-06-19T05:41:00Z,2020-06-19T16:55:00Z,2020-06-18T04:45:00Z,2020-06-18T17:10:00Z,2020-06-19T04:45:00Z,2020-06-19T17:10:00Z,642,674,1316,642,0,674,Adult emergency,Adult emergency #2
020-0010-H-N,2020-06-18T05:39:00Z,2020-06-18T16:52:00Z,2020-06-19T05:31:00Z,2020-06-19T16:56:00Z,2020-06-18T04:45:00Z,2020-06-18T17:10:00Z,2020-06-19T04:45:00Z,2020-06-19T17:10:00Z,673,685,1358,673,0,685,Adult emergency,Adult emergency #2
020-0011-C-A,2020-06-18T06:11:00Z,2020-06-18T13:50:00Z,2020-06-19T06:28:00Z,2020-06-19T14:12:00Z,2020-06-18T04:45:00Z,2020-06-18T17:10:00Z,2020-06-19T04:45:00Z,2020-06-19T17:10:00Z,459,464,923,459,0,464,Adult emergency,Adult emergency #2
020-0013-M-M,2020-06-18T06:12:00Z,2020-06-18T16:53:00Z,NA,NA,2020-06-18T04:45:00Z,2020-06-18T17:10:00Z,2020-06-19T04:45:00Z,2020-06-19T17:10:00Z,641,0,641,641,0,0,Adult emergency,Adult emergency #2
